fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220919 232739	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	229	TRUE	999983	0.026349227079275	0.213647783952758	1000	101	0.0256659692548661	25360000	69
20220919 232821	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	310	TRUE	999983	0.059958823593067	0.255073384749799	2776	572	0.0212051637021065	25418000	70
20220919 234231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	8812	TRUE	999983	0.00106811392371782	0.244940708003256	3563	431	0.0253533603229069	25436000	71
20220919 234306	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	999983	0.04559393797205	0.371905552917352	3067	1024	0.0241604380995534	25312000	72
20220920 000021	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	4364	TRUE	999983	0.00109856298848089	0.311990849851231	1000	765	0.0260427283764792	26244000	73
20220920 001732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5497	TRUE	999983	0.00162844015424606	0.285268721761062	1000	1024	0.0173715001161326	25488000	74
20220920 001811	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	245	TRUE	999983	0.0598640086800101	0.278765488839679	4000	564	0.0234424092677429	25400000	75
20220920 002925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	628	TRUE	999983	0.00102041763479643	0.382462321592851	1001	270	0.0125951480050752	24102000	76
20220920 002955	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	79	TRUE	999983	0.0598451150500061	0.352966351649393	1003	100	0.0251456849938484	25852000	77
20220920 003024	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	999983	0.0599442126456137	0.369052417370567	1000	632	0.025931433127658	25780000	78
20220920 003229	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	968	TRUE	999983	0.0112515065730853	0.228521886462666	2873	1024	0.0276424959933303	25858000	79
20220920 003331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	347	TRUE	999983	0.0161251837040008	0.236502343250155	3050	597	0.0275085172380456	25810000	80
20220920 004900	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	6583	TRUE	999983	0.00111309292612089	0.273283171588825	2191	100	0.0211337782821347	25534000	81
20220920 010323	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	6957	TRUE	999983	0.0010210401925623	0.221719532333201	2749	1024	0.0204193345373234	25408000	82
20220920 010357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	78	TRUE	999983	0.0598555680890089	0.386088296604906	1003	414	0.0386995547872478	24070000	83
20220920 010605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	852	TRUE	999983	0.0112459379939722	0.399668071012004	4000	100	0.0216227774557394	25716000	84
20220920 011234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3454	TRUE	999983	0.00362919201038115	0.20912391916955	3898	1023	0.0344194358853865	24356000	85
20220920 012432	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	4399	TRUE	999983	0.00153793055298896	0.153878944436933	1001	106	0.0394341372974598	23128000	86
