fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220922 214828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	91	TRUE	757577	0.0472601564861834	0.357523213117961	296	803	0.157340550662914	27042000	89
20220922 214958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	375	TRUE	757577	0.0111723245792789	0.26085186800962	184	400	0.148045030115439	27052000	90
20220922 215226	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	964	TRUE	757577	0.0185911928264878	0.482841576202283	302	1024	0.0990596868739534	26940000	91
20220922 215254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	254	TRUE	757577	0.0498879418028507	0.995530816268717	897	285	0.196977012443237	26006000	92
20220922 215325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	757577	0.0464774689372062	0.482906324826045	422	1012	0.188795523453278	26118000	93
20220922 215740	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	335	TRUE	757577	0.010875855900577	0.996373833822232	78	776	0.197266264430151	26200000	94
20220922 220129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	948	TRUE	757577	0.0110835017049648	0.983261081590862	187	224	0.155034007493993	26528000	95
20220922 220439	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2683	TRUE	757577	0.010013856065823	0.211818587864769	767	1021	0.111867418637621	26016000	96
20220922 220509	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	155	TRUE	757577	0.101258812832108	0.554483810200619	701	1024	0.165108307865249	26172000	97
20220922 220543	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	337	TRUE	757577	0.0239375137757582	0.221453384038138	944	653	0.17762515079496	26480000	98
20220922 220608	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	182	TRUE	757577	0.0231099605138555	0.924259107268847	435	17	0.192243954944793	26066000	99
20220922 220800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	332	TRUE	757577	0.0100516085987518	0.378545500052196	171	174	0.166550027466864	26732000	100
20220922 221202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2206	TRUE	757577	0.0102652078884816	0.668734435426773	432	986	0.0990444908470657	26388000	101
20220922 221308	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	683	TRUE	757577	0.0134696189341223	0.214214955810633	544	31	0.148542025214794	26310000	102
20220922 221416	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	686	TRUE	757577	0.011272012720077	0.214727779162572	952	81	0.163733026892898	26594000	103
20220922 221447	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	13	TRUE	757577	0.0125417986338393	0.247421626130873	673	865	0.0692678632143628	19656000	104
20220922 221520	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	757577	0.0603650788626472	0.340815478745213	297	568	0.147317864931527	27444000	105
20220922 221607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	319	TRUE	757577	0.0172007073755193	0.251952798261768	605	214	0.198461331323354	26120000	106
20220922 221630	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	757577	0.291954475539741	0.999834863303287	172	646	0.0685144500843637	24998000	107
20220922 221654	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	178	TRUE	757577	0.0495020869224764	0.261235837730176	597	1024	0.185553357408016	25742000	108
20220922 221949	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1726	TRUE	757577	0.0119515645634376	0.286061679959842	408	719	0.110380892654795	26338000	109
20220922 222307	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1461	TRUE	757577	0.0106745186566027	0.462215673556437	407	997	0.136873020428104	26662000	110
20220922 222318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	757577	0.295537094195459	0.539831911119103	1088	16	0.181353879255849	24368000	111
20220922 222606	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1377	TRUE	757577	0.010107134514843	0.488890174290633	692	459	0.229930767883933	25206000	112
20220922 222832	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1246	TRUE	757577	0.0112238059293685	0.364604350797522	544	396	0.132230671062238	26466000	113
20220922 223248	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	508	TRUE	757577	0.0101805125492133	0.851255738360077	102	341	0.17267286610702	26546000	114
20220922 223357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	659	TRUE	757577	0.0311536681549443	0.989844384165277	571	166	0.138773028801114	25850000	115
20220922 223609	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	330	TRUE	757577	0.0103076150767346	0.848622668040457	192	709	0.17077420239224	26584000	116
20220922 223616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	24	TRUE	757577	0.290594638030839	0.984883175477953	1268	17	0.188970476497247	24620000	117
20220922 223824	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	766	TRUE	757577	0.0104506085516429	0.48272672764391	530	751	0.144654047319791	25962000	118
20220922 223844	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	74	TRUE	757577	0.289166308256105	0.791914545071899	258	880	0.108354515267066	24058000	119
20220922 224004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	627	TRUE	757577	0.0100582708658949	0.914663532403402	755	1011	0.166439157935465	26084000	120
