fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220925 013301	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	529	TRUE	762101	0.0274011218029714	0.842238322805041	3625	283	0.04435608116726	27262000	84
20220925 014700	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	822	TRUE	762101	0.0126232163108132	0.31697236765125	1087	410	0.0329091973977451	28350000	85
20220925 015114	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	212	TRUE	762101	0.0247274363514262	0.23487692084649	1814	297	0.0467927070257387	27500000	86
20220925 020959	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1127	TRUE	762101	0.0124187524041424	0.37468351084246	1193	629	0.0287389287433969	28648000	87
20220925 023025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1267	TRUE	762101	0.012247816869108	0.453436280638989	2197	411	0.0289902882128937	28156000	88
20220925 024031	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	507	TRUE	762101	0.01209246539396	0.839465602221575	822	502	0.0389717885424363	28392000	89
20220925 025506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	322	TRUE	762101	0.0107963800228339	0.345500260845248	227	609	0.028661251680326	28022000	90
20220925 031039	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	891	TRUE	762101	0.0133340159315974	0.377237089091044	1216	957	0.0313221429694218	28530000	91
20220925 032004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	365	TRUE	762101	0.0126071498756491	0.577230084926728	181	220	0.0285104528738087	28064000	92
20220925 033419	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	376	TRUE	762101	0.012666806714875	0.368343079571891	264	672	0.0298818059078054	28462000	93
20220925 035102	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1648	TRUE	762101	0.0124434088327356	0.21030885941137	2761	681	0.0382835373140237	28386000	94
20220925 040505	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1025	TRUE	762101	0.0129300507749327	0.322138668956594	3760	795	0.0294814868598835	26872000	95
20220925 042001	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	808	TRUE	762101	0.0125718490667347	0.3808677814735	1220	445	0.0382546161992081	28256000	96
20220925 043336	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	909	TRUE	762101	0.0148737413156562	0.537555601908732	1350	795	0.02936505177241	28264000	97
20220925 044546	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	390	TRUE	762101	0.01455318655663	0.999721782350233	412	512	0.0391752877382531	27922000	98
20220925 045327	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	859	TRUE	762101	0.0164562609649218	0.807535971206152	2813	342	0.0347577485406979	28136000	99
20220925 045813	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	243	TRUE	762101	0.0319157022828922	0.835649106782254	797	554	0.0331309853173753	28112000	100
20220925 050233	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	490	TRUE	762101	0.0354059772864117	0.817769116642792	3021	811	0.0358649467196385	27390000	101
20220925 051924	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	855	TRUE	762101	0.0118723057625246	0.407138791827417	1002	980	0.0273142171276301	28772000	102
20220925 053058	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	568	TRUE	762101	0.0178327791434234	0.393339213895309	922	983	0.0339218156721323	28560000	103
20220925 054320	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	981	TRUE	762101	0.0114953086066562	0.200459878098919	1378	356	0.0375364198318313	28282000	104
