fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220920 032130	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	263	TRUE	999983	0.0350358049350046	0.493421118956022	3076	17	0.0248114784205292	25678000	85
20220920 032234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	498	TRUE	999983	0.0367423331990005	0.496116620653812	3075	18	0.0236374681382824	26042000	86
20220920 032322	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	313	TRUE	999983	0.035221542904844	0.495060940140388	3076	18	0.0249855196553323	25738000	87
20220920 032426	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	499	TRUE	999983	0.0369761390268519	0.503093314670012	3078	17	0.0233744712253654	25788000	88
20220920 032504	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	215	TRUE	999983	0.0368692495563831	0.506149106673025	3079	17	0.0235985677620547	25944000	89
20220920 032615	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	591	TRUE	999983	0.036633318930781	0.497771755902884	3075	16	0.02334044852558	25858000	90
20220920 032727	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	547	TRUE	999983	0.0357004732990749	0.498893811492217	3079	16	0.0246062453791994	25876000	91
20220920 032819	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	369	TRUE	999983	0.0353766078029634	0.502811101329736	3075	16	0.0248828619771288	26126000	92
20220920 032913	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	374	TRUE	999983	0.0366377304915139	0.50468194068938	3078	18	0.024772678271301	25678000	93
20220920 033009	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	418	TRUE	999983	0.0362581682749232	0.505651410966497	3075	16	0.0230759635470429	25942000	94
20220920 033043	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	149	TRUE	999983	0.0363574071408445	0.505591222787425	3076	18	0.0227186153235281	25748000	95
20220920 033148	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	524	TRUE	999983	0.0368347966376985	0.499689966133866	3076	18	0.0228888085814589	26036000	96
20220920 033222	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	174	TRUE	999983	0.0350023901850549	0.499100861438829	3075	17	0.02485378752477	25344000	97
20220920 033258	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	175	TRUE	999983	0.0353974545419873	0.49799915303444	3077	18	0.02462269235696	25438000	98
20220920 033349	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	361	TRUE	999983	0.0369297606829638	0.500636751997648	3076	17	0.023120150134986	26070000	99
20220920 033455	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	513	TRUE	999983	0.0354034797606482	0.503488691826006	3078	18	0.0249084168020991	25758000	100
20220920 033608	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	601	TRUE	999983	0.0352899824048681	0.507829799491726	3079	16	0.0241067567991593	26164000	101
20220920 033644	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	205	TRUE	999983	0.0350254915990508	0.490301138890018	3077	16	0.0228613881823205	25554000	102
20220920 033758	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	576	TRUE	999983	0.0353298359914343	0.50465098787975	3075	16	0.0241033867088839	25884000	103
20220920 033856	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	437	TRUE	999983	0.036394755046491	0.494107448384776	3078	17	0.0242816688698006	25978000	104
20220920 033935	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	222	TRUE	999983	0.0358734327593371	0.491212988565713	3075	17	0.0230310429754993	25862000	105
20220920 034035	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	455	TRUE	999983	0.0352333283273582	0.496999580253731	3076	17	0.02360765710896	25708000	106
20220920 034126	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	374	TRUE	999983	0.0356330643525263	0.499574141642386	3077	16	0.0237108317401324	25880000	107
20220920 034224	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	406	TRUE	999983	0.0351608268929431	0.504528329821085	3077	18	0.0239606351687672	25624000	108
20220920 034257	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	167	TRUE	999983	0.0356106633887612	0.492759115824974	3079	16	0.0227792464917194	25444000	109
20220920 034334	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	181	TRUE	999983	0.0361855665397076	0.509859931422835	3075	16	0.0226741350567131	25736000	110
20220920 034438	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	492	TRUE	999983	0.0364273740259791	0.50294443913749	3079	18	0.0241961965602339	25844000	111
20220920 034520	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	279	TRUE	999983	0.0364878137709135	0.508340593190961	3079	16	0.0236540506870364	25806000	112
20220920 034625	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	508	TRUE	999983	0.0368409209916675	0.492242073322078	3076	16	0.0247805497805076	26508000	113
20220920 034703	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	224	TRUE	999983	0.0367527667870391	0.501170394511842	3076	17	0.0232927163129905	25442000	114
20220920 034752	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	307	TRUE	999983	0.0351278688814882	0.490634094577008	3076	16	0.0228190260537597	26012000	115
20220920 034849	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	422	TRUE	999983	0.035340659809574	0.494836634636731	3079	16	0.0225960240962694	25944000	116
20220920 034941	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	364	TRUE	999983	0.0366065838901084	0.508177069785679	3076	18	0.0228047139040416	25610000	117
20220920 035020	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	227	TRUE	999983	0.036261754591038	0.4943722755139	3076	18	0.0233564593363216	25646000	118
20220920 035117	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	407	TRUE	999983	0.0362206299196179	0.497209044023128	3076	18	0.0237873489140847	26416000	119
20220920 035151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	187	TRUE	999983	0.0368906239612489	0.500765089522935	3075	16	0.0239760627340147	25868000	120
