fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220926 055110	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	124	TRUE	757577	0.299651497372551	0.87366710291524	4237	1024	0.143305653645482	24942000	52
20220926 055147	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	355	TRUE	757577	0.0723759958893454	0.752589401019896	1926	1024	0.169881985161657	26682000	53
20220926 055204	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	757577	0.283687039314478	0.200407561721895	2388	818	0.218133302646293	25512000	54
20220926 055248	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	277	TRUE	757577	0.0636375093121024	0.239112623015392	1670	17	0.180442112831227	26518000	55
20220926 055302	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	757577	0.186394079370096	0.757924888508848	3709	16	0.193323316789421	26450000	56
20220926 055647	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1324	TRUE	757577	0.0101913368742236	0.544205063059309	1731	16	0.178298573067944	26906000	57
20220926 055745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	285	TRUE	757577	0.0680572661605775	0.517535576622677	1619	651	0.183551262372014	26592000	58
20220926 055835	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	279	TRUE	757577	0.0660610205722505	0.439628781790433	2821	877	0.191581233867545	26606000	59
20220926 055848	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	757577	0.197355426322168	0.643080914495845	1818	816	0.204145555085023	26212000	60
20220926 055859	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	757577	0.299970971046778	0.623875916668256	2069	566	0.15391629946278	25828000	61
20220926 055910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	61	TRUE	757577	0.209071893981651	0.980296165355024	2856	16	0.141298458178336	25580000	62
20220926 055922	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	41	TRUE	757577	0.281186808066681	0.999693667766386	2003	237	0.248174245054245	25860000	63
20220926 060806	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	274	TRUE	757577	0.0100439769889456	0.349848061934469	17	1015	0.182221893716854	24092000	64
20220926 061001	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	639	TRUE	757577	0.0100141023902416	0.202709751174012	1999	977	0.181537109530171	26062000	65
20220926 061208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1134	TRUE	757577	0.0101541070335285	0.758384067064172	1777	854	0.150875527684038	26614000	66
20220926 061514	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	987	TRUE	757577	0.0100076584164733	0.385595901547763	1781	1019	0.254722992365117	25876000	67
20220926 061758	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2171	TRUE	757577	0.0102667824953036	0.99977270526238	3285	824	0.207361978161336	26232000	68
20220926 061821	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	24	TRUE	757577	0.299874892056635	0.222747706520553	88	1022	0.154892924743897	24078000	69
20220926 061849	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	170	TRUE	757577	0.218618838923641	0.201830933427848	4759	24	0.216309693987846	25162000	70
20220926 061902	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	70	TRUE	757577	0.282815163120314	0.999574387556676	1933	833	0.158086180606776	25870000	71
20220926 061924	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	757577	0.299913176017416	0.331757593026301	2571	16	0.277296629280072	25550000	72
20220926 061942	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	757577	0.299978781814307	0.696413901946657	3013	507	0.250089679756334	25962000	73
20220926 062006	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	757577	0.256260486621053	0.527939123896344	2898	268	0.221822067340165	26238000	74
20220926 062043	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	99	TRUE	757577	0.161060990974211	0.925202875320416	2	65	0.276285918142184	18438000	75
20220926 062109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	757577	0.129726218175159	0.495411684240778	1762	1004	0.163321679022818	25924000	76
20220926 062208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	221	TRUE	757577	0.042610993170839	0.496368386661853	840	854	0.154485908746793	26970000	77
